Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District Tunis 2;Café chiraz (provisoire)   -r-;Dépôt charguia B ;10.128207;36.850928;http://mdc.giscloud.com/rest/1/layers/3536205/features/415/joindre_des_photos/mdc_photo_mdc_e0e4a2_1607158083827_1607158166601.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/415/joindre_des_photos/mdc_photo_mdc_1e7377_1607158094785_1607158166601.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Manzah;El Manzah;Tunis;
TRANSTU;District Tunis 2;Kirch el ghaba  -r-  (provisoire) ;Dépôt charguia B;10.123277;36.852493;http://mdc.giscloud.com/rest/1/layers/3536205/features/417/joindre_des_photos/mdc_photo_mdc_e43869_1607160098141_1607160132247.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/417/joindre_des_photos/mdc_photo_mdc_265441_1607160108648_1607160132247.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/417/joindre_des_photos/mdc_photo_mdc_d54065_1607160117662_1607160132247.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Manzah;El Manzah;Tunis;
TRANSTU;District Tunis 2;Café chiraz  (povisoire) -a-;Dépôt charguia B;10.128057;36.851592;http://mdc.giscloud.com/rest/1/layers/3536205/features/414/joindre_des_photos/mdc_photo_mdc_2ed7ef_1607157842983_1607157877647.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/414/joindre_des_photos/mdc_photo_mdc_fdd11b_1607157856928_1607157877648.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/414/joindre_des_photos/mdc_photo_mdc_bdd368_1607157874836_1607157877648.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Manzah;El Manzah;Tunis;
TRANSTU;District Tunis 2;Charguia 2  -r-;Dépôt charguia B ;10.202363;36.854803;http://mdc.giscloud.com/rest/1/layers/3536205/features/361/joindre_des_photos/mdc_photo_mdc_1f194a_1607066806299_1607066872337.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/361/joindre_des_photos/mdc_photo_mdc_823865_1607066821163_1607066872338.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/361/joindre_des_photos/mdc_photo_mdc_660acf_1607066836754_1607066872338.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/361/joindre_des_photos/mdc_photo_mdc_25ed87_1607066863548_1607066872338.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;yes;no;no;;Ariana;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2;La poste ariana -a-;Dépôt  charguia B ;10.187788;36.85582;http://mdc.giscloud.com/rest/1/layers/3536205/features/355/joindre_des_photos/mdc_photo_mdc_97a416_1607065046846_1607065115926.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/355/joindre_des_photos/mdc_photo_mdc_5182ab_1607065068260_1607065115927.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/355/joindre_des_photos/mdc_photo_mdc_b6ddf8_1607065079309_1607065115927.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2;Hadaiik el manzah 2  r-;Dépôt charguia B;10.132537;36.84127;http://mdc.giscloud.com/rest/1/layers/3536205/features/411/joindre_des_photos/mdc_photo_mdc_a1848c_1607157175776_1607157198256.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/411/joindre_des_photos/mdc_photo_mdc_03777d_1607157187153_1607157198256.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2;Hadaiik el manzah 2   -a-;Dépôt charguia B ;10.132847;36.841402;http://mdc.giscloud.com/rest/1/layers/3536205/features/410/joindre_des_photos/mdc_photo_mdc_879500_1607157014553_1607157072163.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/410/joindre_des_photos/mdc_photo_mdc_05234f_1607157026239_1607157072163.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/410/joindre_des_photos/mdc_photo_mdc_9f306c_1607157044672_1607157072163.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2;Hadaiik el manzah 1-a-;Dépôt charguia B ;10.134187;36.83827;http://mdc.giscloud.com/rest/1/layers/3536205/features/408/joindre_des_photos/mdc_photo_mdc_f6f617_1607156585840_1607156612937.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/408/joindre_des_photos/mdc_photo_mdc_8d32c7_1607156600025_1607156612937.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2;????? ??????? -r-;Dépôt charguia B;10.14298;36.83658;http://mdc.giscloud.com/rest/1/layers/3536205/features/398/joindre_des_photos/mdc_photo_mdc_87dede_1607154141403_1607154185733.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/398/joindre_des_photos/mdc_photo_mdc_fc4790_1607154158519_1607154185733.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/398/joindre_des_photos/mdc_photo_mdc_af9602_1607154171782_1607154185733.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Tunis ;El omrane supérieur ;Tunis ;
TRANSTU;District Tunis 2 ;Café pirate  -r-;Dépôt charguia B ;10.13145;36.846128;http://mdc.giscloud.com/rest/1/layers/3536205/features/413/joindre_des_photos/mdc_photo_mdc_43a029_1607157571091_1607157611846.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/413/joindre_des_photos/mdc_photo_mdc_4b34fa_1607157595912_1607157611846.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2 ;Café pirate   -a-;Dépôt charguia B ;10.13163;36.846133;http://mdc.giscloud.com/rest/1/layers/3536205/features/412/joindre_des_photos/mdc_photo_mdc_163d92_1607157440169_1607157476038.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/412/joindre_des_photos/mdc_photo_mdc_7488a2_1607157461558_1607157476038.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis ;
TRANSTU;District Tunis 2 ;Hannibal  lac -r-;Dépôt charguia B ;10.284973;36.8451;http://mdc.giscloud.com/rest/1/layers/3536205/features/639/joindre_des_photos/mdc_photo_mdc_d6b670_1608104489165_1608104536013.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/639/joindre_des_photos/mdc_photo_mdc_30c2a9_1608104498085_1608104536013.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/639/joindre_des_photos/mdc_photo_mdc_5e8eba_1608104531265_1608104536013.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;El kram ;El kram ;Tunis;
TRANSTU;District Tunis 2 ;Enwawria -r-;Dépôt charguia B ;10.166178;36.843925;http://mdc.giscloud.com/rest/1/layers/3536205/features/446/joindre_des_photos/mdc_photo_mdc_c92db8_1607330632533_1607330661359.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/446/joindre_des_photos/mdc_photo_mdc_668841_1607330646582_1607330661359.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Ennwawria -a-;Dépôt charguia B ;10.165908;36.844223;http://mdc.giscloud.com/rest/1/layers/3536205/features/447/joindre_des_photos/mdc_photo_mdc_0a01f5_1607330709946_1607330765030.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/447/joindre_des_photos/mdc_photo_mdc_f7b6e3_1607330758115_1607330765031.jpg?reqlogin;Arrêt bus;Abri;yes;yes;no;yes;;Ariana;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Manzah 8 (shoe centre)  r-;Dépôt charguia B ;10.168922;36.854945;http://mdc.giscloud.com/rest/1/layers/3536205/features/436/joindre_des_photos/mdc_photo_mdc_9c7d78_1607328412263_1607328456629.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/436/joindre_des_photos/mdc_photo_mdc_c65372_1607328433455_1607328456629.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/436/joindre_des_photos/mdc_photo_mdc_c97a16_1607328453887_1607328456629.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2;Manzah 6;Dépôt charguia B ;10.160735;36.848098;http://mdc.giscloud.com/rest/1/layers/3536205/features/442/joindre_des_photos/mdc_photo_mdc_e5a5ed_1607329786678_1607329799517.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/442/joindre_des_photos/mdc_photo_mdc_1fa15d_1607329795890_1607329799517.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Manzah 8 (shoe centre)  -a-;Dépôt charguia B ;10.169017;36.855117;http://mdc.giscloud.com/rest/1/layers/3536205/features/437/joindre_des_photos/mdc_photo_mdc_a23107_1607328534383_1607328559237.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/437/joindre_des_photos/mdc_photo_mdc_1ff01a_1607328556690_1607328559238.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Steg ennasr  -a-;Dépôt charguia B ;10.153167;36.852947;http://mdc.giscloud.com/rest/1/layers/3536205/features/448/joindre_des_photos/mdc_photo_mdc_f6a0dd_1607331083705_1607331133870.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/448/joindre_des_photos/mdc_photo_mdc_a94b0c_1607331096747_1607331133871.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/448/joindre_des_photos/mdc_photo_mdc_fea194_1607331125862_1607331133871.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Manzah 6 ( mg) -a-;Dépôt charguia B ;10.164618;36.85241;http://mdc.giscloud.com/rest/1/layers/3536205/features/438/joindre_des_photos/mdc_photo_mdc_13b8f0_1607328761067_1607328826210.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/438/joindre_des_photos/mdc_photo_mdc_8972ed_1607328796215_1607328826211.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/438/joindre_des_photos/mdc_photo_mdc_29d842_1607328806564_1607328826211.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Manzah 6  (mg)  -r-;Dépôt charguia B ;10.16311;36.85263;http://mdc.giscloud.com/rest/1/layers/3536205/features/439/joindre_des_photos/mdc_photo_mdc_bbd2a9_1607329014608_1607329041792.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;yes;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Ecole primaire (manzah 7)  -r-;Dépôt charguia B ;10.158375;36.849883;http://mdc.giscloud.com/rest/1/layers/3536205/features/441/joindre_des_photos/mdc_photo_mdc_a08aa6_1607329495729_1607329537364.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/441/joindre_des_photos/mdc_photo_mdc_57101c_1607329515942_1607329537364.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/441/joindre_des_photos/mdc_photo_mdc_650f17_1607329530091_1607329537364.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Steg  ennasr  -r-;Dépôt charguia B ;10.152412;36.853463;http://mdc.giscloud.com/rest/1/layers/3536205/features/449/joindre_des_photos/mdc_photo_mdc_3b91cf_1607331251470_1607331284971.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/449/joindre_des_photos/mdc_photo_mdc_0e517f_1607331266387_1607331284971.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/449/joindre_des_photos/mdc_photo_mdc_d6342e_1607331279848_1607331284971.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Abou loubaba al ansari -a-;Dépôt charguia B ;10.16573;36.846458;http://mdc.giscloud.com/rest/1/layers/3536205/features/444/joindre_des_photos/mdc_photo_mdc_5e0f85_1607330135985_1607330181769.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/444/joindre_des_photos/mdc_photo_mdc_73baea_1607330144031_1607330181769.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/444/joindre_des_photos/mdc_photo_mdc_8b1d95_1607330153327_1607330181769.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/444/joindre_des_photos/mdc_photo_mdc_b0984c_1607330173766_1607330181769.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Abou loubaba el ansari -r-;Dépôt charguia B ;10.165475;36.846338;http://mdc.giscloud.com/rest/1/layers/3536205/features/443/joindre_des_photos/mdc_photo_mdc_b09d77_1607329990619_1607330040588.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/443/joindre_des_photos/mdc_photo_mdc_97b2d5_1607330001840_1607330040588.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/443/joindre_des_photos/mdc_photo_mdc_35ec12_1607330019632_1607330040588.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Ammar ibn yasser   -a-;Dépôt charguia B ;10.164702;36.85009;http://mdc.giscloud.com/rest/1/layers/3536205/features/445/joindre_des_photos/mdc_photo_mdc_f97850_1607330364459_1607330400737.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/445/joindre_des_photos/mdc_photo_mdc_7eaefb_1607330380315_1607330400737.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/445/joindre_des_photos/mdc_photo_mdc_af3e6c_1607330390186_1607330400737.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Manzah 8 -r-;Dépôt charguia B ;10.167363;36.856792;http://mdc.giscloud.com/rest/1/layers/3536205/features/435/joindre_des_photos/mdc_photo_mdc_2c0530_1607328087053_1607328131579.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/435/joindre_des_photos/mdc_photo_mdc_421638_1607328100407_1607328131579.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/435/joindre_des_photos/mdc_photo_mdc_cf9aa4_1607328118364_1607328131579.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Lycée ennasr 2  -r-;Dépôt charguia B ;10.152902;36.856133;http://mdc.giscloud.com/rest/1/layers/3536205/features/453/joindre_des_photos/mdc_photo_mdc_c742c1_1607332145561_1607332163217.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/453/joindre_des_photos/mdc_photo_mdc_e04925_1607332156019_1607332163218.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2;Hay ibn kholdoun (x3) -r-;Dépôt charguia B ;10.138527;36.833915;http://mdc.giscloud.com/rest/1/layers/3536205/features/406/joindre_des_photos/mdc_photo_mdc_32777a_1607156108683_1607156120430.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/406/joindre_des_photos/mdc_photo_mdc_092541_1607156117657_1607156120431.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2 ;Lycée ennasr 2  -a-;Dépôt charguia B ;10.15396;36.857908;http://mdc.giscloud.com/rest/1/layers/3536205/features/450/joindre_des_photos/mdc_photo_mdc_4301f5_1607331502678_1607331546788.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/450/joindre_des_photos/mdc_photo_mdc_e384ad_1607331529405_1607331546788.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/450/joindre_des_photos/mdc_photo_mdc_cbb751_1607331538890_1607331546788.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Clinique ennasr  -r-;Dépôt charguia B;10.153312;36.860668;http://mdc.giscloud.com/rest/1/layers/3536205/features/451/joindre_des_photos/mdc_photo_mdc_6b1213_1607331750568_1607331782263.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/451/joindre_des_photos/mdc_photo_mdc_0dd027_1607331772846_1607331782263.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Clinique ennasr -a-;Dépôt charguia B;10.153345;36.860525;http://mdc.giscloud.com/rest/1/layers/3536205/features/452/joindre_des_photos/mdc_photo_mdc_08a0d4_1607331875852_1607331903016.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/452/joindre_des_photos/mdc_photo_mdc_3df2e5_1607331899746_1607331903016.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Mosquée ennasr -a-;Dépôt charguia B ;10.162005;36.86019;http://mdc.giscloud.com/rest/1/layers/3536205/features/423/joindre_des_photos/mdc_photo_mdc_d8df97_1607325346795_1607325394209.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/423/joindre_des_photos/mdc_photo_mdc_e5924d_1607325367587_1607325394209.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Ennasr 2   (terminus) ;Dépôt charguia B ;10.16261;36.861963;http://mdc.giscloud.com/rest/1/layers/3536205/features/425/joindre_des_photos/mdc_photo_mdc_149ca1_1607325770455_1607325817357.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/425/joindre_des_photos/mdc_photo_mdc_d6d4b6_1607325786164_1607325817357.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/425/joindre_des_photos/mdc_photo_mdc_aa94a4_1607325799205_1607325817357.jpg?reqlogin;Station bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2;Hadaiik el manzah 1 -r-;Dépôt charguia B ;10.134018;36.838233;http://mdc.giscloud.com/rest/1/layers/3536205/features/409/joindre_des_photos/mdc_photo_mdc_c952ec_1607156704763_1607156740969.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/409/joindre_des_photos/mdc_photo_mdc_88d617_1607156723758_1607156740969.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/409/joindre_des_photos/mdc_photo_mdc_623b29_1607156732807_1607156740969.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Tunis ;El omrane supérieur ;Tunis;
TRANSTU;District Tunis 2 ;Ennasr 1 (hedi nuira) -a-;Dépôt charguia B ;10.165548;36.862857;http://mdc.giscloud.com/rest/1/layers/3536205/features/426/joindre_des_photos/mdc_photo_mdc_f6b0df_1607326121892_1607326168501.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/426/joindre_des_photos/mdc_photo_mdc_84595b_1607326157255_1607326168501.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/426/joindre_des_photos/mdc_photo_mdc_d5e345_1607326165647_1607326168501.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Ennasr ikamet el faracha  -r-;Dépôt charguia B ;10.167013;36.859973;http://mdc.giscloud.com/rest/1/layers/3536205/features/431/joindre_des_photos/mdc_photo_mdc_6c96c6_1607327185421_1607327218510.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/431/joindre_des_photos/mdc_photo_mdc_670524_1607327211727_1607327218510.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ariana ;Ariana El madina ;Ariana ;
TRANSTU;District Tunis 2 ;Enasr café randa -a-;Dépôt charguia B ;10.16986;36.862028;http://mdc.giscloud.com/rest/1/layers/3536205/features/429/joindre_des_photos/mdc_photo_mdc_603a1b_1607326777557_1607326823280.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/429/joindre_des_photos/mdc_photo_mdc_9eb1ef_1607326787679_1607326823280.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/429/joindre_des_photos/mdc_photo_mdc_ed305d_1607326814013_1607326823280.jpg?reqlogin;Arrêt bus;Abri;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ; Ennasr Café randa -r-;Dépôt charguia B ;10.169365;36.861533;http://mdc.giscloud.com/rest/1/layers/3536205/features/430/joindre_des_photos/mdc_photo_mdc_5f463e_1607326922662_1607326956055.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/430/joindre_des_photos/mdc_photo_mdc_8777a3_1607326936068_1607326956056.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Ennasr section -a-;Dépôt charguia B ;10.167893;36.86426;http://mdc.giscloud.com/rest/1/layers/3536205/features/428/joindre_des_photos/mdc_photo_mdc_ce0c1d_1607326519631_1607326556235.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/428/joindre_des_photos/mdc_photo_mdc_97808c_1607326528696_1607326556235.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/428/joindre_des_photos/mdc_photo_mdc_5e8181_1607326548696_1607326556235.jpg?reqlogin;Arrêt bus;Abri / Toteur;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
TRANSTU;District Tunis 2 ;Enasr (section)  -r-;Dépôt charguia B ;10.167922;36.863672;http://mdc.giscloud.com/rest/1/layers/3536205/features/427/joindre_des_photos/mdc_photo_mdc_eefa81_1607326390467_1607326439531.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/427/joindre_des_photos/mdc_photo_mdc_b6a59e_1607326413091_1607326439531.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/427/joindre_des_photos/mdc_photo_mdc_5bd040_1607326434804_1607326439531.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ariana ;Ariana El madina ;Ariana;
