ع/ر المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;خط العرض;خط الطول
13;سيدي بوزيد;سيدي بوزيد الشرقية;م.إ. سيدي صالح (عيثة العوامر);ابتدائي;35.16701;9.52051
13;سيدي بوزيد;جلمة;م.إ.  جلمة;ابتدائي;35.2704566;9.4230199
13;سيدي بوزيد;جلمة;م.إ.  قلال جلمة;ابتدائي;35.26558;9.44324
13;سيدي بوزيد;جلمة;م.إ.  هنشير سلتة;ابتدائي;35.33462;9.34153
13;سيدي بوزيد;جلمة;م.إ.  الأبيض;ابتدائي;35.39081;9.42723
13;سيدي بوزيد;جلمة;م.إ.  الحمروني;ابتدائي;35.4269668;9.4547612
13;سيدي بوزيد;جلمة;م.إ.  الفنيدق;ابتدائي;35.32437;9.47676
13;سيدي بوزيد;جلمة;م.إ.  الحوية;ابتدائي;35.45506;9.36964
13;سيدي بوزيد;جلمة;م.إ.  عين جفال;ابتدائي;35.3576306;9.2519166
13;سيدي بوزيد;جلمة;م.إ.  جلمة الشمالية;ابتدائي;35.27504;9.42006
13;سيدي بوزيد;جلمة;م.إ.  زغمار;ابتدائي;35.40162;9.33284
13;سيدي بوزيد;جلمة;م.إ. غدير القايد;ابتدائي;35.3169454;9.4404211
13;سيدي بوزيد;جلمة;م.إ.  القور;ابتدائي;35.32018;9.40443
13;سيدي بوزيد;جلمة;م.إ. الشوائحية;ابتدائي;35.46034;9.47842
13;سيدي بوزيد;جلمة;م.إ.  سلتة 2;ابتدائي;35.36797;9.29793
13;سيدي بوزيد;جلمة;م.إ.  الأزيرق الشمالية;ابتدائي;35.29647;9.33483
13;سيدي بوزيد;جلمة;م.إ.  سيدي علي بن جاء بالله;ابتدائي;35.20999;9.43746
13;سيدي بوزيد;جلمة;م.إ.  2 مارس 34 جلمة;ابتدائي;35.25955;9.40405
13;سيدي بوزيد;جلمة;م.إ.  النصر;ابتدائي;35.4305606;9.4302267
13;سيدي بوزيد;جلمة;م.إ.  الدهيسة;ابتدائي;35.39280;9.38036
13;سيدي بوزيد;جلمة;م.إ.  الأزريق الجنوبية;ابتدائي;35.28518;9.34616
13;سيدي بوزيد;جلمة;م.إ.  أولاد عاشور;ابتدائي;35.23346;9.45556
13;سيدي بوزيد;جلمة;م.إ.  غدير الزيتونة;ابتدائي;35.2776391;9.5173513
13;سيدي بوزيد;جلمة;م.إ.  العريش;ابتدائي;35.18601;9.44804
13;سيدي بوزيد;جلمة;م.إ.  أولاد عبد الله;ابتدائي;35.2605343;9.4516515
13;سيدي بوزيد;جلمة;م.إ.  المحافظية;ابتدائي;35.36550;9.34379
13;سيدي بوزيد;جلمة;م.إ.  الخضاورية;ابتدائي;35.32570;9.50567
13;سيدي بوزيد;جلمة;م.إ.  عين مدور;ابتدائي;35.36063;9.23142
13;سيدي بوزيد;جلمة;م.إ.  بنجويد;ابتدائي;35.33983;9.44487
13;سيدي بوزيد;جلمة;م.إ.  العضلة;ابتدائي;35.40527;9.41557
13;سيدي بوزيد;جلمة;م.إ. السلامة;ابتدائي;35.26597;9.41652
13;سيدي بوزيد;السبالة;م.إ.  السبالة;ابتدائي;35.17652;9.28009
13;سيدي بوزيد;السبالة;م.إ.  السد;ابتدائي;35.21872;9.34633
13;سيدي بوزيد;السبالة;م.إ.  البريج;ابتدائي;35.10502;9.32450
13;سيدي بوزيد;السبالة;م.إ.  الشارع;ابتدائي;35.15966;9.32737
13;سيدي بوزيد;السبالة;م.إ.  2 مارس 34 السبالة;ابتدائي;35.160343;9.3471721
13;سيدي بوزيد;السبالة;م.إ.  مغيلة;ابتدائي;35.2915113;9.2850213
13;سيدي بوزيد;السبالة;م.إ.  هنشير العيثة;ابتدائي;35.26752;9.22470
13;سيدي بوزيد;السبالة;م.إ.  برج المحطة;ابتدائي;35.24194;9.28487
13;سيدي بوزيد;السبالة;م.إ.  العامرة;ابتدائي;35.14811;9.28115
13;سيدي بوزيد;السبالة;م.إ.  الخشوم;ابتدائي;35.20369;9.31559
13;سيدي بوزيد;السبالة;م.إ.  العيون;ابتدائي;35.30084;9.23387
13;سيدي بوزيد;السبالة;م.إ.  القرعة الصغرى;ابتدائي;35.12702;9.26606
13;سيدي بوزيد;السبالة;م.إ.  العهد الجديد;ابتدائي;35.19089;9.33865
13;سيدي بوزيد;السبالة;م.إ.  السعائدية;ابتدائي;35.28288;9.14940
13;سيدي بوزيد;السبالة;م.إ.  عبدالرحمان بن خلدون;ابتدائي;35.17831;9.27325
13;سيدي بوزيد;السبالة;م.إ.البلاهدية;ابتدائي;35.32238;9.24804
13;سيدي بوزيد;بئر الحفي;م.إ. بئر الحفي;ابتدائي;34.92887;9.19380
13;سيدي بوزيد;بئر الحفي;م.إ.  النوايل;ابتدائي;34.97644;9.26801
13;سيدي بوزيد;بئر الحفي;م.إ.  العمامة;ابتدائي;34.86622;9.31273
13;سيدي بوزيد;بئر الحفي;م.إ.  أولاد خليفة;ابتدائي;34.98545;9.17838
13;سيدي بوزيد;بئر الحفي;م.إ.  السلامة;ابتدائي;34.82803;9.37458
13;سيدي بوزيد;بئر الحفي;م.إ.  الرابطة;ابتدائي;34.77712;9.34507
13;سيدي بوزيد;بئر الحفي;م.إ.  العمامة الجديدة;ابتدائي;34.90272;9.26403
13;سيدي بوزيد;بئر الحفي;م.إ.  2 مارس 34;ابتدائي;34.97504;9.23364
13;سيدي بوزيد;بئر الحفي;م.إ.  النوايل الجديدة;ابتدائي;34.99952;9.25407
13;سيدي بوزيد;بئر الحفي;م.إ.  المزارة;ابتدائي;34.981054;9.335617
13;سيدي بوزيد;بئر الحفي;م.إ.  أولاد زيدان ;ابتدائي;34.82751;9.31492
13;سيدي بوزيد;بئر الحفي;م.إ.  الخدمة;ابتدائي;34.77589;9.28975
13;سيدي بوزيد;بئر الحفي;م.إ.  أولاد بوعزيز;ابتدائي;34.99104;9.30942
13;سيدي بوزيد;بئر الحفي;م.إ.  هنشير القريعات;ابتدائي;34.86172;9.25316
13;سيدي بوزيد;بئر الحفي;م.إ. الحماد;ابتدائي;34.86533;9.27638
13;سيدي بوزيد;بئر الحفي;م.إ.  20 مارس56;ابتدائي;34.93842;9.20362
13;سيدي بوزيد;بئر الحفي;م.إ.  الأمل ورغة;ابتدائي;34.83765;9.28226
13;سيدي بوزيد;بئر الحفي;م.إ.  العهد الجديد;ابتدائي;34.78117;9.32248
13;سيدي بوزيد;بئر الحفي;م.إ.  النجاح;ابتدائي;34.8225271;9.4030081
13;سيدي بوزيد;بئر الحفي;م.إ.  بئر الحفي2;ابتدائي;34.92942;9.19285
13;سيدي بوزيد;بئر الحفي;م.إ.  الحفاصة;ابتدائي;34.77587;9.37899
13;سيدي بوزيد;بئر الحفي;م.إ.  العضلة;ابتدائي;34.95634;9.26798
13;سيدي بوزيد;بئر الحفي;م.إ.  القراوة 2;ابتدائي;34.81273;9.27275
13;سيدي بوزيد;بئر الحفي;م.إ.  أولاد ساهل;ابتدائي;34.92023;9.25954
13;سيدي بوزيد;بئر الحفي;م.إ.  النصائبية 20 مارس;ابتدائي;35.00259;9.33268
13;سيدي بوزيد;بئر الحفي;م.إ.  الدشرة;ابتدائي;34.91662;9.14940
13;سيدي بوزيد;بئر الحفي;م.إ.  اولاد عباس;ابتدائي;34.9162732;9.17942
13;سيدي بوزيد;بن عون;م.إ.  بنعون;ابتدائي;34.85353;9.14236
13;سيدي بوزيد;بن عون;م.إ.  التوفيق;ابتدائي;34.80821;9.11648
13;سيدي بوزيد;بن عون;م.إ.  الدمدوم;ابتدائي;34.73873;9.24963
13;سيدي بوزيد;بن عون;م.إ.  الرقبة;ابتدائي;34.72872;9.10804
13;سيدي بوزيد;بن عون;م.إ.  أولاد ناجي;ابتدائي;34.81230;9.22279
13;سيدي بوزيد;بن عون;م.إ. أولاد منصر;ابتدائي;34.74554;9.07576
13;سيدي بوزيد;بن عون;م.إ.  2 مارس 34 بنعون;ابتدائي;34.78319;9.19840
13;سيدي بوزيد;بن عون;م.إ.  الخليج;ابتدائي;34.88415;9.16437
13;سيدي بوزيد;بن عون;م.إ.  الواعرة;ابتدائي;34.81002;9.03854
13;سيدي بوزيد;بن عون;م.إ.  بئر ادريس;ابتدائي;34.73655;9.17134
13;سيدي بوزيد;بن عون;م.إ. أولاد ابراهيم;ابتدائي;34.78224;8.9740799
13;سيدي بوزيد;بن عون;م.إ.  أولاد العشى;ابتدائي;34.75588;9.12904
13;سيدي بوزيد;بن عون;م.إ.  بنعون الشمالية;ابتدائي;34.86960;9.08881
13;سيدي بوزيد;بن عون;م.إ.  القراوة ;ابتدائي;34.82958;9.24937
13;سيدي بوزيد;بن عون;م.إ.  القوادررية;ابتدائي;34.73832;9.04650
13;سيدي بوزيد;بن عون;م.إ. الونائسية;ابتدائي;34.91116;9.11296
13;سيدي بوزيد;بن عون;م.إ.  ابن شرف;ابتدائي;34.85437;9.13740
13;سيدي بوزيد;بن عون;م.إ. بن عون 2;ابتدائي;34.84385;9.14001
13;سيدي بوزيد;بن عون;م.إ. الرابطة;ابتدائي;34.82161;9.00605
13;سيدي بوزيد;بن عون;م.إ. حي الزهور;ابتدائي;34.8547318;9.1498672
13;سيدي بوزيد;منزل بوزيان;م.إ.  منزل بوزيان;ابتدائي;34.57247;9.41974
13;سيدي بوزيد;منزل بوزيان;م.إ.  أولاد بوعزيز;ابتدائي;34.65877;9.44838
13;سيدي بوزيد;منزل بوزيان;م.إ.  هنشير القلال;ابتدائي;34.68734;9.35031
13;سيدي بوزيد;منزل بوزيان;م.إ.  الخرشف;ابتدائي;34.72657;9.49233
13;سيدي بوزيد;منزل بوزيان;م.إ.  أولاد عمر;ابتدائي;34.64140;9.31416
13;سيدي بوزيد;منزل بوزيان;م.إ.  فوفي البعث;ابتدائي;34.71394;9.39488
13;سيدي بوزيد;منزل بوزيان;م.إ.  الربائعية;ابتدائي;34.67166;9.51264
13;سيدي بوزيد;منزل بوزيان;م.إ.  قرية العمران;ابتدائي;34.56832;9.35970
13;سيدي بوزيد;منزل بوزيان;م.إ.  فوفي السند;ابتدائي;34.58333;9.27754
13;سيدي بوزيد;منزل بوزيان;م.إ.  قرية الاعتزاز;ابتدائي;34.57902;9.47271
13;سيدي بوزيد;منزل بوزيان;م.إ.  دخلة هداج;ابتدائي;34.51080;9.42606
13;سيدي بوزيد;منزل بوزيان;م.إ.  وادي العرعار;ابتدائي;34.55430;9.38610
13;سيدي بوزيد;منزل بوزيان;م.إ.  السعادة;ابتدائي;34.66337;9.48221
13;سيدي بوزيد;منزل بوزيان;م.إ.  بئر العرعارية;ابتدائي;34.65853;9.38783
13;سيدي بوزيد;منزل بوزيان;م.إ.  المالوسي;ابتدائي;34.71344;9.43755
13;سيدي بوزيد;منزل بوزيان;م.إ.  أولاد بن جدو;ابتدائي;34.62914;9.44647
13;سيدي بوزيد;منزل بوزيان;م.إ.  عرادة;ابتدائي;34.68687;9.31384
13;سيدي بوزيد;منزل بوزيان;م.إ.  الزعائرية;ابتدائي;34.61371;9.31334
13;سيدي بوزيد;منزل بوزيان;م.إ.  15 أكتوبر;ابتدائي;34.57583;9.42530
13;سيدي بوزيد;منزل بوزيان;م.إ.  الرابطة;ابتدائي;34.58806;9.35884
13;سيدي بوزيد;منزل بوزيان;م.إ.  المعاذر;ابتدائي;34.63300;9.35181
13;سيدي بوزيد;منزل بوزيان;م.إ.  الامتياز (الزباق);ابتدائي;34.74225;9.46256
13;سيدي بوزيد;منزل بوزيان;م.إ.  وادي العكارمة;ابتدائي;34.73130;9.44290
13;سيدي بوزيد;منزل بوزيان;م.إ.الطموح;ابتدائي;34.52103;9.34449
13;سيدي بوزيد;منزل بوزيان;م.إ.  الزوام;ابتدائي;34.69608;9.46954
13;سيدي بوزيد;منزل بوزيان;م.إ. الأمل;ابتدائي;34.57581;9.43504
13;سيدي بوزيد;منزل بوزيان;م.إ. القليلة;ابتدائي;34.56517;9.31053
13;سيدي بوزيد;سوق الجديد;م.إ.  المساترية;ابتدائي;34.95375;9.58811
13;سيدي بوزيد;سوق الجديد;م.إ.  الزفزاف;ابتدائي;34.81470;9.50173
13;سيدي بوزيد;سوق الجديد;م.إ.  أولاد محمد النباهة;ابتدائي;34.89042;9.52857
13;سيدي بوزيد;سوق الجديد;م.إ.  الرميلية;ابتدائي;34.78493;9.55955
13;سيدي بوزيد;سوق الجديد;م.إ.  سقدال;ابتدائي;34.93829;9.63583
13;سيدي بوزيد;سوق الجديد;م.إ.  محمد البراهمي ( الحشانة سابقا);ابتدائي;34.93845;9.56216
13;سيدي بوزيد;سوق الجديد;م.إ.  بوعطوش;ابتدائي;34.90726;9.60155
13;سيدي بوزيد;سوق الجديد;م.إ.  2 مارس 34;ابتدائي;34.82369;9.60425
13;سيدي بوزيد;سوق الجديد;م.إ.  سيدي بوشمال;ابتدائي;34.807854;9.4576219
13;سيدي بوزيد;سوق الجديد;م.إ.  أولاد ظاهر1;ابتدائي;34.82583;9.53446
13;سيدي بوزيد;سوق الجديد;م.إ.  أولاد خضر;ابتدائي;34.92485;9.62344
13;سيدي بوزيد;سوق الجديد;م.إ. القصيرة;ابتدائي;34.96898;9.62428
13;سيدي بوزيد;سوق الجديد;م.إ.  النهوض;ابتدائي;34.97194;9.59534
13;سيدي بوزيد;سوق الجديد;م.إ.  فولاب;ابتدائي;34.79720;9.59742
13;سيدي بوزيد;سوق الجديد;م.إ.  الصعادلية;ابتدائي;34.90097;9.56259
13;سيدي بوزيد;سوق الجديد;م.إ. دخلة الزفزاف;ابتدائي;34.79237;9.52619
13;سيدي بوزيد;سوق الجديد;م.إ.  المصابحية;ابتدائي;34.95217;9.65246
13;سيدي بوزيد;سوق الجديد;م.إ.  أولاد ظاهر 2;ابتدائي;34.82260;9.55372
13;سيدي بوزيد;سوق الجديد;م.إ. التحول;ابتدائي;34.7570993;9.5819658
13;سيدي بوزيد;سوق الجديد;م.إ  دشرة اولاد محمد(اولاد بدر);ابتدائي;34.87743;9.52701
13;سيدي بوزيد;المكناسي;م.إ.  شارع محمد علي العلوي;ابتدائي;34.60377;9.60625
13;سيدي بوزيد;المكناسي;م.إ.  قرية النصر;ابتدائي;34.57857;9.51500
13;سيدي بوزيد;المكناسي;م.إ.  المشاشة;ابتدائي;34.50591;9.50498
13;سيدي بوزيد;المكناسي;م.إ.  قرية المبروكة;ابتدائي;34.64300;9.54518
13;سيدي بوزيد;المكناسي;م.إ.  الكرمة;ابتدائي;34.63285;9.74745
13;سيدي بوزيد;المكناسي;م.إ.  الطواهرية;ابتدائي;34.73290;9.67522
13;سيدي بوزيد;المكناسي;م.إ.  الغريس;ابتدائي;34.64091;9.8183558
13;سيدي بوزيد;المكناسي;م.إ.  الزوارع;ابتدائي;34.70154;9.7135733
13;سيدي بوزيد;المكناسي;م.إ.  شارع الحبيب بورقيبة;ابتدائي;34.60350;9.59931
13;سيدي بوزيد;المكناسي;م.إ.  النور;ابتدائي;34.66570;9.76427
13;سيدي بوزيد;المكناسي;م.إ.  المش;ابتدائي;34.52337;9.54165
13;سيدي بوزيد;المكناسي;م.إ. المش الغربية;ابتدائي;34.51316;9.46959
13;سيدي بوزيد;المكناسي;م.إ.  خالد بن الوليد;ابتدائي;34.60280;9.61431
13;سيدي بوزيد;المكناسي;م.إ. حي الطيب المهيري;ابتدائي;34.60844;9.60462
13;سيدي بوزيد;المكناسي;م.إ. الإنطلاقة;ابتدائي;34.59722;9.59218
13;سيدي بوزيد;المزونة;م.إ.  المزونة;ابتدائي;34.57572;9.84099
13;سيدي بوزيد;المزونة;م.إ.  غدير الربايع;ابتدائي;34.46694;9.92665
13;سيدي بوزيد;المزونة;م.إ. أولاد عمر;ابتدائي;34.56860;9.75677
