ع/ر  المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;العنوان
23;القيروان;القيروان الشمالية;المعهد الخاص قصر الحمراء;ثانوي;شارع محمد نقرة الصحابي4 القيروان
23;القيروان;القيروان الشمالية;المعهد الخاص ABC SENIOR;ثانوي;شارع البيئة حي المنار
23;القيروان;القيروان الشمالية;المعهد الخاص ابن سينا;ثانوي;شارع الأمم المتحدة ب القيروان
23;القيروان;القيروان الشمالية;المدرسة الاعدادية صدر بعل عليسه;ثانوي;حي اشبيليا طريق تونس
23;القيروان;القيروان الشمالية;المدرسة الإعدادية الخاصة أسد ابن الفرات;ثانوي;تقسيم زنازن خلف كيدز لاند
23;القيروان;القيروان الجنوبية;المعهد الخاص سمارت سكول ;ثانوي;شارع الابيض ابن الاسود طريق حفوز القيروان
23;القيروان;سيدي عمر بوحجلة;المعهد الخاص ابن رشد بو حجلة;ثانوي;شارع فرحات حشاد بوحجلة
24;المنستير;الساحلين;المعهد الخاص لامدا;ثانوي;نهج ساقية سيدي يوسف الساحلين
24;المنستير;بني حسان;المدرسة الإعدادية الخاصة الأمد;ثانوي;ساحة المندرة شارع عبد الرحمان الدهماني
24;المنستير;جمال;المدرسة الإعدادية الخاصة أحمد إدوكاسيون;ثانوي;نهج الكرامة الطريق الحزامية
24;المنستير;قصر هلال;المعهد الخاص ديماسي سكول;ثانوي;نهج الحاج علي صوه طريق صيادة  قصر هلال
25;سوسة;سوسة الجوهرة;المدرسة الاعدادية الخاصة ابن خلدون;ثانوي;
25;سوسة;سوسة الجوهرة;المعهد الخاص المتفوقون الجدد;ثانوي;شارع جلول بن شريفة خزامة الغربية
25;سوسة;سوسة الجوهرة;المدرسة الإعدادية الخاصّة الغزالي ;ثانوي;شارع أبوحامد الغزالي بوحسينة سوسة
25;سوسة;سوسة الرياض;المدرسة الإعدادية الخاصّة الأمد 03  حي الرياض;ثانوي;شارع حاطب ابن ابي بلتعة
25;سوسة;القلعة الصغيرة;المدرسة الإعدادية الخاصة المنارة;ثانوي;14شارع  جانفي 2011  القلعة الصغرى
26;نابل;نابل;المعهد الخاص المثالية;ثانوي;
26;نابل;دارشعبان;المعهد الخاص la nouvelle vision;ثانوي;شارع 29 جانفي 1952 دار شعبان الفهري
26;نابل;دارشعبان;المعهد الخاص كليمانس;ثانوي;شارع السلام دار شعبان الفهري
3;أريانة;أريانة;"المعهد الخاص ""معهد المعارف الدولي للتعليم""";ثانوي;
25;سوسة;الزاوية القصيبة الثريات;المدرسة الإعدادية الخاصة  ألبار كامو ;ثانوي;شارع النخيل زاوية سوسة
25;سوسة;سوسة الجوهرة;المدرسة الإعدادية الخاصة العلم;ثانوي;216 حي بوخزر سوسة 
1;تونس 1;حلق الوادي;المدرسة الاعدادية الخاصة أكاديمية البحيرة بي ضفاف البحيرة2;ثانوي;
1;تونس 1;المرسى;المدرسة الدولية الانجليزية بقمرت;ثانوي;36 نهج الذهب بالمنطقة الصناعية سدي داود
1;تونس 1;حلق الوادي;المعهد الخاص جون ماسي بحلق الود;ثانوي;3 شارع أفلاطون بالمنطقة الصناعية خيردين باشا البحيرة 3 حلق الواد
1;تونس 1;حلق الوادي;المعهد الخاص بيراميد سكول بحلق الود;ثانوي;
1;تونس 1;حلق الوادي;المدرسة الاعدادية الخاصة التكامل بحلق الواد;ثانوي;4 نهج إبن نفيس المنطقة الصناعية خيردين الكرم
2;تونس 2;باردو;المدرسة الإعدادية الخاصة أركان هاي سكول;ثانوي;7 نهج ليبيا باردو 
2;تونس 2;سيدي حسين;المدرسة الإعدادية الخاصة الكنوز اللامعة;ثانوي;118 شارع البيئة سيدي حسين
2;تونس 2;المنزه;المدرسة الاعدادية الخاصة المدرسة الدولية الفرنسية ;ثانوي;3 شارع ابن بسام المنزه 1
3;أريانة;رواد;"المدرسة الاعدادية الخاصة ""كولاج 2 الغزالة """"برواد";ثانوي;03 نهج محمد الاخضر الغضباني حي الغزالة
3;أريانة;أريانة;"المدرسة الاعدادية الخاصة ""Carthage Ennasr"" بالنصر1";ثانوي;17 نهج البانيا النصر1
3;أريانة;حي التضامن;"المعهد الخاص ""التضامن"" بحي التضامن";ثانوي;01 نهج نابولس حي التضامن
5;بن عروس;مرناق;المدرسة الإعدادية الخاصة  أسود مرناق ;ثانوي;طريق شالة  حي المزيان 2 مرناق
5;بن عروس;المروج;المعهد الخاص Excellence Harmonie  المروج 1;ثانوي;نهج تطاوين المروج 1 
5;بن عروس;المحمدية;المدرسة الإعدادية الخاصة الذوادي سكول المحمدية;ثانوي;نهج الزبير ابن العوام حي حشاد المحمدية
5;بن عروس;مقرين;المعهد الخاص المرج الأخضر  مقرين ;ثانوي;4 نهج ابو القاسم الشابي مقرين العليا
5;بن عروس;فوشانة;المدرسة الإعدادية الخاصة ألتاس فوشانة ;ثانوي;نهج ميلانو حي السلام فوشانة
5;بن عروس;مرناق;المدرسة الاعدادية الخاصة أنس بمرناق;ثانوي;شارع فرحات حشاد مرناق  
6;زغوان;الناظور;"المعهد الخاص""الحي الجديد"" بالناظور";ثانوي;شارع البيئة الناظور زغوان
6;زغوان;الزريبة;"المدرسة اعدادية الخاصة ""المفتاح"" بالزريبة";ثانوي;نهج الزهراء حي الوكالة العقارية للسكنى  الزريبة حمام
7;بنزرت;ماطر;معهد الحميدية ماطر;ثانوي;37 نهج موسى بن نصير ماطر 
7;بنزرت;جرزونة;المدرسة الإعدادية الخاصة محمد إعدادي;ثانوي;حي الرجاء 
9;جندوبة;طبرقة;"المدرسة الإعدادية الخاصة ""لاجلوري La Gloire""";ثانوي;حي المرجان طريق تونس طبرقة
10;سليانة;سليانة الشمالية;المعهد الخاص ابن سينا سليانة;ثانوي;حي الرياض 1 سليانة
10;سليانة;سليانة الشمالية;المعهد الخاص ابن أبي الضياف 2 سليانة;ثانوي;حي النور سليانة
12;القصرين;فوسانة;المدرسة الاعدادية الخاصة  دلتا سكول;ثانوي;شارع البيئة حي الانلاقة فوسانة
13;سيدي بوزيد;سيدي بوزيد الغربية;المعهد الخاص الاندلس بسيدي بوزيد;ثانوي;نهج 2مارس1934
14;قفصة;السند;المعهد الخاص مناهل العلم ;ثانوي;حي الزيتونة السند
14;قفصة;قفصة الجنوبية;المعهد الخاص التميز;ثانوي;حي النور قفصة
16;قبلي;الفوار;"المدرسة اعدادبة الخاصة ""محمد بن لسعد"" بالفوار";ثانوي;حي الهدى الفوار قبلي
16;قبلي;دوز الشمالية;"المعهد الخاص ""بن عبد الله "" بدوز";ثانوي;دوز العبادلة
16;قبلي;قبلي الشمالية;"المدرسة اعدادبة الخاصة ""النخبة"" بقبلي";ثانوي;حي التنظيم العائلي طريق قابس قبلي
21;صفاقس 2;ساقية الزيت;م الإعدادية  الخاصة الدرب المدرسي الساطع بالشيحية;ثانوي;شارع الطبلبي كم4 بجانب جامع الحسنى صفاقس
21;صفاقس 2;قرقنة;المعهد الخاص منصور بقرقنة;ثانوي;الكلابين قرقنة صفاقس
21;صفاقس 2;صفاقس الجنوبية;المعهد الخاص المدرسة الدولية الخاصة بصفاقس EIS;ثانوي;CITE EL ONS - KM 11
22;المهدية;المهدية;المدرسة الإعدادية الخاصة ABC SCHOOL بالرجيش;ثانوي;الطريق الوطنية 82 مدخل رجيش 
24;المنستير;الساحلين;المعهد الخاص روايال سكول المنستير;ثانوي;طريق مسجد عيسى المنستير
24;المنستير;المكنين;المدرسة الإعدادية الخاصة فرحات سكول المكنين;ثانوي;طريق منزل فارسي 
24;المنستير;المكنين;المدرسة الإعدادية الخاصة السبيل المشرق المكنين;ثانوي;شارع البيئة
24;المنستير;زرمدين;المدرسة الإعدادية الخاصة PROGRESS زرمدين;ثانوي;حي المنار
25;سوسة;سوسة الرياض;المدرسة الإعدادية والمعهد الخاص الفرنسي الدولي محمد ادريس;ثانوي;القطب التنموي بسوسة
25;سوسة;سوسة المدينة;المدرسة الإعدادية الخاصة Sousse International School;ثانوي;شارع سالم الهريش سوسة جوهرة 
25;سوسة;النفيضة;المدرسة الإعدادية الخاصة النحت;ثانوي;نهج المنجي سليم حي المحيط
25;سوسة;سوسة الجوهرة;المدرسة الإعدادية والمعهد الخاص جون ديوي إنترناشيونال سكول;ثانوي;Lot 125Sahloul4- Sousse
